,Unnamed: 0,title,abstract,author,journal,year,pdf_link,keyword
1177,0,Regularity of the Schrödinger equation for the harmonic oscillator,"We consider the Schrödinger equation for the harmonic oscillator i ∂  t  u=Hu, where H=−Δ+|x|2, with initial data in the Hermite–Sobolev space H −s/2 L 2(ℝn). We obtain smoothing and maximal estimates and apply these to perturbations of the equation and almost everywhere convergence problems.",Bruno Bongioanni1 & Keith M. Rogers,Arkiv för Matematik,2011,https://link.springer.com/article/10.1007/s11512-009-0111-7,"Sobolev Space,Harmonic Oscillator,Schwarz Inequality,Hermite Operator,Hermite Function"
1178,0,Existence of Harmonic Maps with Two-Form and Scalar Potentials,"In this paper, we obtain existence results of Dirichlet problem for harmonic maps with two-form and scalar potentials from Riemannian surfaces M with nonempty boundary into compact manifolds N with convex boundary and complete manifolds N via the heat flow method.","Xiangzhi Cao1,2 & Qun Chen",Vietnam Journal of Mathematics,2021,https://link.springer.com/article/10.1007/s10013-020-00438-8,"Dirichlet problem,Heat flow,Harmonic map,Two-form,Potential"
1179,0,"Harmonic tori in De Sitter spaces \(S^{2n}_1\)
","We show that all superconformal harmonic immersions from genus one surfaces into de Sitter spaces \(S^{2n}_{1}\) with globally defined harmonic sequence are of finite-type and hence result merely from solving a pair of ordinary differential equations. As an application, we prove that all Willmore tori in \(S^{3}\) without umbilic points can be constructed in this simple way.",Emma Carberry1 & Katharine Turner,Geometriae Dedicata,2014,https://link.springer.com/article/10.1007/s10711-013-9873-y,"Harmonic maps of surfaces,Willmore surfaces,Harmonic maps and integrable systems,Toda equations"
1180,0,Predicting Homoclinic and Heteroclinic Bifurcation of Generalized Duffing-Harmonic-van de Pol Oscillator,"In this paper, a novel construction of solutions of nonlinear oscillators are proposed which can be called as the quadratic generalized harmonic function. Based on this novel solution, a modified generalized harmonic function Lindstedt–Poincaré method is presented which call the quadratic generalized harmonic function perturbation method. Via this method, the homoclinic and heteroclinic bifurcations of Duffing-harmonic-van de Pol oscillator are investigated. The critical value of the homoclinic and heteroclinic bifurcation parameters are predicted. Meanwhile, the analytical solutions of homoclinic and heteroclinic orbits of this oscillator are also attained. To illustrate the accuracy of the present method, all the above-mentioned results are compared with those of Runge–Kutta method, which shows that the proposed method is effective and feasible. In addition, the present method can be utilized in study many other oscillators.","Zhenbo Li1, Jiashi Tang1 & Ping Cai",Qualitative Theory of Dynamical Systems,2016,https://link.springer.com/article/10.1007/s12346-015-0138-z,"Generalized Duffing-harmonic-van de Pol oscillator,Homoclinic bifurcation,Heteroclinic bifurcation,Nonlinear time transformation"
1181,0,Regularity at the free boundary for Dirac-harmonic maps from surfaces,"We establish the regularity theory for certain critical elliptic systems with an anti-symmetric structure under inhomogeneous Neumann and Dirichlet boundary constraints. As applications, we prove full regularity and smooth estimates at the free boundary for weakly Dirac-harmonic maps from spin Riemann surfaces. Our methods also lead to the full interior \(\epsilon \)-regularity and smooth estimates for weakly Dirac-harmonic maps in all dimensions.",Ben Sharp1 & Miaomiao Zhu,Calculus of Variations and Partial Differential Equations,2016,https://link.springer.com/article/10.1007/s00526-016-0960-4,"35B65,35J57,35R35,53C27,58E20"
1182,0,Matrix random products with singular harmonic measure,"Any Zariski dense countable subgroup of \({SL(d, \mathbb {R})}\) is shown to carry a non-degenerate finitely supported symmetric random walk such that its harmonic measure on the flag space is singular. The main ingredients of the proof are: (1) a new upper estimate for the Hausdorff dimension of the projections of the harmonic measure onto Grassmannians in \({\mathbb {R}^d}\) in terms of the associated differential entropies and differences between the Lyapunov exponents; (2) an explicit construction of random walks with uniformly bounded entropy and arbitrarily long Lyapunov vector.",Vadim A. Kaimanovich1 & Vincent Le Prince,Geometriae Dedicata,2011,https://link.springer.com/article/10.1007/s10711-010-9504-9,"Random walk,Matrix random product,Lyapunov exponents,Harmonic measure,Hausdorff dimension"
1183,0,Normal harmonic mappings,"The main purpose of this paper is to study the concept of normal function in the context of harmonic mappings from the unit disk \(\mathbb {D}\) to the complex plane. In particular, we obtain necessary conditions for a function f to be normal.","Hugo Arbeláez1, Rodrigo Hernández 
            ORCID: orcid.org/0000-0002-2787-45982 & Willy Sierra",Monatshefte für Mathematik,2019,https://link.springer.com/article/10.1007/s00605-018-1235-2,"Harmonic mappings,Normal family,Normal mappings,Univalent function"
1184,0,Boundaries of non-compact harmonic manifolds,"In this paper we consider non-compact non-flat simply connected harmonic manifolds. In particular, we show that the Martin boundary and Busemann boundary coincide for such manifolds. For any finite volume quotient we show that (up to scaling) there is a unique Patterson–Sullivan measure and this measure coincides with the harmonic measure. As an application of these results we prove that the geodesic flow on a non-flat finite volume harmonic manifold without conjugate points is topologically transitive.",Andrew M. Zimmer,Geometriae Dedicata,2014,https://link.springer.com/article/10.1007/s10711-013-9833-6,"Harmonic manifolds,Geodesic flow,Topologically transitive,Boundaries,Compactifications"
1185,0,Symmetric shift-invariant subspaces and harmonic maps,"The Grassmannian model represents harmonic maps from Riemann surfaces by families of shift-invariant subspaces of a Hilbert space. We impose a natural symmetry condition on the shift-invariant subspaces that corresponds to considering an important class of harmonic maps into symmetric and k-symmetric spaces. Using an appropriate description of such symmetric shift-invariant subspaces we obtain new results for the corresponding extended solutions, including how to obtain primitive harmonic maps from certain harmonic maps into the unitary group.","Alexandru Aleman1, Rui Pacheco2 & John C. Wood",Mathematische Zeitschrift,2021,https://link.springer.com/article/10.1007/s00209-020-02680-9,"Harmonic maps,Primitive maps,Flag manifolds,Riemann surfaces,Shift-invariant subspaces"
1186,0,The exact bound on the number of zeros of harmonic polynomials,A harmonic polynomial of degreen has at mostn 2 zeros. It is shown that this bound is exact.,"Daoud Bshouty1, Walter Hengartner2 & Tiferet Suez",Journal d’Analyse Mathématique,1995,https://link.springer.com/article/10.1007/BF02787790,"Connected Domain,Concentric Circle,Positive Orientation,Harmonic Polynomial,Analytic Curf"
1187,0,Harmonic measure and expansion on the boundary of the connectedness locus,"The paper develops a technique for proving properties that are typical in the boundary of the connectedness locus with respect to the harmonic measure. A typical expansion condition along the critical orbit is proved. This condition implies a number of properties, including the Collet-Eckmann condition, Hausdorff dimension less than 2 for the Julia set, and the radial continuity in the parameter space of the Hausdorff dimensions of totally disconnected Julia sets.",Jacek Graczyk1 & Grzegorz Świątek,Inventiones mathematicae,2000,https://link.springer.com/article/10.1007/s002220000100,"Hausdorff Dimension,Harmonic Measure,Connectedness Locus,External Argument,External Radius"
1188,0,Coefficients of univalent harmonic mappings,"Let \(\mathcal {S}_H^0\) denote the class of all functions \(f(z)=h(z)+\overline{g(z)}=z+\sum ^\infty _{n=2} a_nz^n +\overline{\sum ^\infty _{n=2} b_nz^n}\) that are sense-preserving, harmonic and univalent in the open unit disk \(|z|<1\). The coefficient conjecture for \(\mathcal {S}_H^0\) is still open even for \(|a_2|\). The aim of this paper is to show that if \(f=h+\overline{g} \in \mathcal {S}^0_H\) then \( |a_n| < 5.24 \times 10^{-6} n^{17}\) and \(|b_n| < 2.32 \times 10^{-7}n^{17}\) for all \(n \ge 3\). Making use of these coefficient estimates, we also obtain radius of univalence of sections of univalent harmonic mappings.","Saminathan Ponnusamy1, Anbareeswaran Sairam Kaliraj 
            ORCID: orcid.org/0000-0001-5796-30921 & Victor V. Starkov",Monatshefte für Mathematik,2018,https://link.springer.com/article/10.1007/s00605-017-1038-x,"Harmonic functions,Harmonic univalent functions,Linear invariant family,Affine invariant family,Coefficient bounds,Partial sums"
1189,0,Regularity of quasi-n-harmonic mappings into NPC spaces,We prove local Hölder continuity of quasi-n-harmonic mappings from Euclidean domains into metric spaces with non-positive curvature in the sense of Alexandrov. We also obtain global Hölder continuity of such mappings from bounded Lipschitz domains.,"Chang-Yu Guo1 & Chang-Lin Xiang 
            ORCID: orcid.org/0000-0002-8135-4438",Annali di Matematica Pura ed Applicata (1923 -),2019,https://link.springer.com/article/10.1007/s10231-018-0780-6,"
n-Harmonic mappings,Quasi-n-harmonic mappings,NPC spaces,Regularity,Reverse Hölder inequalities"
1190,0,Boundary behavior of harmonic functions on metric measure spaces with non-negative Ricci curvature,"Let (X, d, μ) be a metric measure space with non-negative Ricci curvature. This paper is concerned with the boundary behavior of harmonic function on the (open) upper half-space X × ℝ+. We derive that a function f of bounded mean oscillation (BMO) is the trace of harmonic function u(x, t) on X × ℝ+, u(x, 0) = f(x), whenever u satisfies the following Carleson measure condition $$\mathop {{\rm{sup}}}\limits_{{x_B},{r_B}} \int_0^{{r_B}} {{{\rlap{--} \smallint }_{B\left( {{x_B},{r_B}} \right)}}} {\left| {t\nabla u\left( {x,t} \right)} \right|^2}{\rm{d}}\mu \left( x \right){{{\rm{d}}t} \over t} \le C < \infty ,$$where ∇ = (∇x,∂t) denotes the total gradient and B(xB, rB) denotes the (open) ball centered at xB with radius rB. Conversely, the above condition characterizes all the harmonic functions whose traces are in BMO space.",Wanwan Yang1 & Bo Li,Frontiers of Mathematics in China,2022,https://link.springer.com/article/10.1007/s11464-022-1017-y,"Harmonic function,metric measure space,BMO,Carleson measure"
